price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
83339.2243,83544.3779,83441.8011,4504843941.5091,0.0678,0.0856
83544.3779,83749.5315,83646.9547,4146735381.9196,0.0624,0.0788
83749.5315,83954.6852,83852.1084,5061019353.3662,0.0762,0.0962
83954.6852,84159.8388,84057.262,5856798239.6517,0.0881,0.1113
84159.8388,84364.9924,84262.4156,6590960202.5813,0.0992,0.1252
84364.9924,84570.1461,84467.5692,6097996683.6773,0.0918,0.1159
84570.1461,84775.2997,84672.7229,6669846412.9381,0.1004,0.1267
84775.2997,84980.4533,84877.8765,3547728959.8983,0.0534,0.0674
84980.4533,85185.607,85083.0301,3098370385.3715,0.0466,0.0589
85185.607,85390.7606,85288.1838,3589943669.6813,0.054,0.0682
85390.7606,85595.9142,85493.3374,3933145837.9745,0.0592,0.0747
85595.9142,85801.0679,85698.491,2807865454.6661,0.0423,0.0534
85801.0679,86006.2215,85903.6447,2290364569.2175,0.0345,0.0435
86006.2215,86211.3751,86108.7983,5178681281.6176,0.0779,0.0984
86211.3751,86416.5288,86313.9519,3772955323.7626,0.0568,0.0717
86416.5288,86621.6824,86519.1056,1268830327.9734,0.0191,0.0241
86621.6824,86826.836,86724.2592,4610432393.0467,0.0694,0.0876
86826.836,87031.9897,86929.4128,3902366074.1212,0.0587,0.0742
87031.9897,87237.1433,87134.5665,5382210904.7239,0.081,0.1023
87237.1433,87442.2969,87339.7201,4149271451.6341,0.0624,0.0788
87442.2969,87647.4506,87544.8738,5703291360.8454,0.0858,0.1084
87647.4506,87852.6042,87750.0274,2726545542.0324,0.041,0.0518
87852.6042,88057.7578,87955.181,3944804702.7782,0.0594,0.075
88057.7578,88262.9115,88160.3346,4083865675.0872,0.0615,0.0776
88262.9115,88468.0651,88365.4883,4840130505.3465,0.0728,0.092
88468.0651,88673.2187,88570.6419,4034684287.3616,0.0607,0.0767
88673.2187,88878.3724,88775.7956,2196944943.2636,0.0331,0.0417
88878.3724,89083.526,88980.9492,2773314524.5834,0.0417,0.0527
89083.526,89288.6796,89186.1028,4505172598.6043,0.0678,0.0856
89288.6796,89493.8333,89391.2564,3637768372.0104,0.0547,0.0691
89493.8333,89698.9869,89596.4101,1918640599.2626,0.0289,0.0365
89698.9869,89904.1405,89801.5637,1835943975.9438,0.0276,0.0349
89904.1405,90109.2942,90006.7173,3340898029.1259,0.0503,0.0635
90109.2942,90314.4478,90211.871,2927144027.1395,0.044,0.0556
90314.4478,90519.6014,90417.0246,2904522872.4127,0.0437,0.0552
90519.6014,90724.7551,90622.1782,1517505416.8327,0.0228,0.0288
90724.7551,90929.9087,90827.3319,2316043802.6654,0.0349,0.044
90929.9087,91135.0623,91032.4855,1999806186.992,0.0301,0.038
91135.0623,91340.216,91237.6391,4260150477.3117,0.0641,0.081
91340.216,91545.3696,91442.7928,3452332863.125,0.052,0.0656
91545.3696,91750.5232,91647.9464,2777716008.3412,0.0418,0.0528
91750.5232,91955.6769,91853.1,3919690843.7972,0.059,0.0745
91955.6769,92160.8305,92058.2537,3164423694.8065,0.0476,0.0601
92160.8305,92365.9841,92263.4073,3784284178.9592,0.0569,0.0719
92365.9841,92571.1378,92468.561,3309858227.1861,0.0498,0.0629
92571.1378,92776.2914,92673.7146,2631094131.9627,0.0396,0.05
92776.2914,92981.445,92878.8682,3702137689.5138,0.0557,0.0703
92981.445,93186.5987,93084.0218,3357109358.5121,0.0505,0.0638
93186.5987,93391.7523,93289.1755,2956076957.2618,0.0445,0.0562
93391.7523,93596.9059,93494.3291,5392455844.0471,0.0811,0.1025
93596.9059,93802.0596,93699.4828,4079599953.2518,0.0614,0.0775
93802.0596,94007.2132,93904.6364,4897609851.7815,0.0737,0.0931
94007.2132,94212.3668,94109.79,7171625939.4163,0.1079,0.1363
94212.3668,94417.5205,94314.9436,8147468376.9637,0.1226,0.1548
94417.5205,94622.6741,94520.0973,4854962754.1971,0.0731,0.0923
94622.6741,94827.8277,94725.2509,5719262098.3314,0.0861,0.1087
94827.8277,95032.9814,94930.4045,5729182747.03,0.0862,0.1089
95032.9814,95238.135,95135.5582,5476834900.1852,0.0824,0.1041
95238.135,95443.2886,95340.7118,6405198482.0636,0.0964,0.1217
95443.2886,95648.4423,95545.8654,7925010927.9563,0.1193,0.1506
95648.4423,95853.5959,95751.0191,9955726697.5849,0.1498,0.1892
95853.5959,96058.7495,95956.1727,7143487870.6465,0.1075,0.1357
96058.7495,96263.9032,96161.3263,7983019153.9598,0.1201,0.1517
96263.9032,96469.0568,96366.48,8466385007.1691,0.1274,0.1609
96469.0568,96674.2104,96571.6336,10234969861.7598,0.154,0.1945
96674.2104,96879.3641,96776.7872,6914745758.4809,0.1041,0.1314
96879.3641,97084.5177,96981.9409,11752231831.1695,0.1768,0.2233
97084.5177,97289.6713,97187.0945,8123911532.8654,0.1222,0.1544
97289.6713,97494.825,97392.2482,7843941648.6802,0.118,0.1491
97494.825,97699.9786,97597.4018,6816386444.9173,0.1026,0.1295
97699.9786,97905.1322,97802.5554,8870801801.9606,0.1335,0.1686
97905.1322,98110.2859,98007.709,7122858494.5647,0.1072,0.1353
98110.2859,98315.4395,98212.8627,6999551239.1654,0.1053,0.133
98315.4395,98520.5931,98418.0163,4155385670.9371,0.0625,0.079
98520.5931,98725.7468,98623.17,5003406810.2854,0.0753,0.0951
98725.7468,98930.9004,98828.3236,7003054711.2116,0.1054,0.1331
98930.9004,99136.054,99033.4772,6211845683.2305,0.0935,0.118
99136.054,99341.2077,99238.6308,3888587604.5908,0.0585,0.0739
99341.2077,99546.3613,99443.7845,4432488965.8685,0.0667,0.0842
99546.3613,99751.5149,99648.9381,3724837592.7946,0.0561,0.0708
99751.5149,99956.6686,99854.0917,3120269962.3655,0.047,0.0593
99956.6686,100161.8222,100059.2454,2130452315.7949,0.0321,0.0405
100161.8222,100366.9758,100264.399,2151969649.6565,0.0324,0.0409
100366.9758,100572.1295,100469.5526,2741358316.59,0.0413,0.0521
100572.1295,100777.2831,100674.7063,3656810496.2534,0.055,0.0695
100777.2831,100982.4367,100879.8599,3292417292.7617,0.0495,0.0626
100982.4367,101187.5904,101085.0135,3557203787.4731,0.0535,0.0676
101187.5904,101392.744,101290.1672,7095879006.3165,0.1068,0.1348
101392.744,101597.8976,101495.3208,2752559055.9014,0.0414,0.0523
101597.8976,101803.0513,101700.4744,4308087840.3904,0.0648,0.0819
101803.0513,102008.2049,101905.6281,4336852182.9597,0.0653,0.0824
102008.2049,102213.3585,102110.7817,3418031867.7135,0.0514,0.0649
102213.3585,102418.5122,102315.9353,3729799115.5479,0.0561,0.0709
102418.5122,102623.6658,102521.089,4061497634.2644,0.0611,0.0772
102623.6658,102828.8194,102726.2426,5169053899.2362,0.0778,0.0982
102828.8194,103033.9731,102931.3962,7193772051.7784,0.1083,0.1367
103033.9731,103239.1267,103136.5499,2981992495.7258,0.0449,0.0567
103239.1267,103444.2803,103341.7035,5798382216.4577,0.0873,0.1102
103444.2803,103649.434,103546.8572,5083033610.3833,0.0765,0.0966
103649.434,103854.5876,103752.0108,5857561134.6181,0.0881,0.1113
103854.5876,104059.7412,103957.1644,6444619139.0112,0.097,0.1225
104059.7412,104264.8949,104162.318,4058970481.4979,0.0611,0.0771
104264.8949,104470.0485,104367.4717,5786918740.2764,0.0871,0.11
104470.0485,104675.2021,104572.6253,5239825513.7294,0.0788,0.0996
104675.2021,104880.3558,104777.7789,5570602296.8689,0.0838,0.1059
104880.3558,105085.5094,104982.9326,6732689235.5697,0.1013,0.1279
105085.5094,105290.663,105188.0862,5922012440.9609,0.0891,0.1125
105290.663,105495.8167,105393.2398,5968846257.7591,0.0898,0.1134
105495.8167,105700.9703,105598.3935,4521264352.9918,0.068,0.0859
105700.9703,105906.1239,105803.5471,3182688151.8907,0.0479,0.0605
105906.1239,106111.2776,106008.7007,3179743416.2915,0.0478,0.0604
106111.2776,106316.4312,106213.8544,2064346891.1657,0.0311,0.0392
106316.4312,106521.5848,106419.008,2731401916.5199,0.0411,0.0519
106521.5848,106726.7385,106624.1616,3534612853.7099,0.0532,0.0672
106726.7385,106931.8921,106829.3153,3186183692.348,0.0479,0.0605
106931.8921,107137.0457,107034.4689,5388325820.0687,0.0811,0.1024
107137.0457,107342.1994,107239.6226,2367178081.7371,0.0356,0.045
107342.1994,107547.353,107444.7762,3702094081.6687,0.0557,0.0703
107547.353,107752.5066,107649.9298,3531562087.2588,0.0531,0.0671
107752.5066,107957.6603,107855.0834,3458140764.8082,0.052,0.0657
107957.6603,108162.8139,108060.2371,2267456555.4019,0.0341,0.0431
108162.8139,108367.9675,108265.3907,2745660356.6864,0.0413,0.0522
108367.9675,108573.1212,108470.5444,3666936009.3109,0.0552,0.0697
108573.1212,108778.2748,108675.698,2713347400.1117,0.0408,0.0516
108778.2748,108983.4284,108880.8516,4034279544.2129,0.0607,0.0767
108983.4284,109188.5821,109086.0052,4824394663.1673,0.0726,0.0917
109188.5821,109393.7357,109291.1589,3156442769.9955,0.0475,0.06
109393.7357,109598.8893,109496.3125,3625935966.6889,0.0546,0.0689
109598.8893,109804.043,109701.4662,3917886774.381,0.059,0.0744
109804.043,110009.1966,109906.6198,2759826814.5264,0.0415,0.0524
110009.1966,110214.3502,110111.7734,1715971849.9919,0.0258,0.0326
110214.3502,110419.5039,110316.927,2383171608.7344,0.0359,0.0453
110419.5039,110624.6575,110522.0807,1578539351.7082,0.0238,0.03
110624.6575,110829.8111,110727.2343,2846054884.4198,0.0428,0.0541
110829.8111,111034.9648,110932.388,2907468304.7901,0.0438,0.0552
111034.9648,111240.1184,111137.5416,3037835400.289,0.0457,0.0577
111240.1184,111445.272,111342.6952,3534008290.017,0.0532,0.0672
111445.272,111650.4257,111547.8488,2740191039.0718,0.0412,0.0521
111650.4257,111855.5793,111753.0025,3667619248.4267,0.0552,0.0697
111855.5793,112060.7329,111958.1561,2121972409.3359,0.0319,0.0403
112060.7329,112265.8866,112163.3097,2196326700.4655,0.0331,0.0417
112265.8866,112471.0402,112368.4634,3516590439.5479,0.0529,0.0668
112471.0402,112676.1938,112573.617,2444279936.9944,0.0368,0.0464
112676.1938,112881.3475,112778.7706,3245512253.0036,0.0488,0.0617
112881.3475,113086.5011,112983.9243,3293384256.3545,0.0496,0.0626
113086.5011,113291.6547,113189.0779,3159580934.0043,0.0475,0.06
113291.6547,113496.8084,113394.2316,4769195317.3458,0.0718,0.0906
113496.8084,113701.962,113599.3852,3152890153.9877,0.0474,0.0599
113701.962,113907.1156,113804.5388,2740005895.6735,0.0412,0.0521
113907.1156,114112.2693,114009.6924,2790438463.4696,0.042,0.053
114112.2693,114317.4229,114214.8461,2576780024.8897,0.0388,0.049
114317.4229,114522.5765,114419.9997,1680200542.0403,0.0253,0.0319
114522.5765,114727.7302,114625.1534,1945642138.1823,0.0293,0.037
114727.7302,114932.8838,114830.307,2130474775.1109,0.0321,0.0405
114932.8838,115138.0374,115035.4606,2452106717.716,0.0369,0.0466
115138.0374,115343.1911,115240.6142,4421324022.1343,0.0665,0.084
115343.1911,115548.3447,115445.7679,3110845560.198,0.0468,0.0591
115548.3447,115753.4983,115650.9215,2530567846.7534,0.0381,0.0481
115753.4983,115958.652,115856.0752,3067548033.259,0.0462,0.0583
115958.652,116163.8056,116061.2288,3360864249.159,0.0506,0.0639
116163.8056,116368.9592,116266.3824,1766935012.603,0.0266,0.0336
116368.9592,116574.1129,116471.536,3842053870.3198,0.0578,0.073
116574.1129,116779.2665,116676.6897,1851017142.7988,0.0279,0.0352
116779.2665,116984.4201,116881.8433,1814752898.9359,0.0273,0.0345
116984.4201,117189.5738,117086.9969,2112808252.2756,0.0318,0.0401
117189.5738,117394.7274,117292.1506,2796997808.6542,0.0421,0.0531
117394.7274,117599.881,117497.3042,3565601914.115,0.0537,0.0678
117599.881,117805.0347,117702.4578,3340783639.8934,0.0503,0.0635
117805.0347,118010.1883,117907.6115,3764596704.1662,0.0566,0.0715
118010.1883,118215.3419,118112.7651,2553773152.7693,0.0384,0.0485
118215.3419,118420.4956,118317.9188,2201723401.2187,0.0331,0.0418
118420.4956,118625.6492,118523.0724,3211228641.3092,0.0483,0.061
118625.6492,118830.8028,118728.226,2814303454.9008,0.0423,0.0535
118830.8028,119035.9565,118933.3796,3085114454.4576,0.0464,0.0586
119035.9565,119241.1101,119138.5333,1825080923.7767,0.0275,0.0347
119241.1101,119446.2637,119343.6869,1044438634.3357,0.0157,0.0198
119446.2637,119651.4174,119548.8406,1502720918.9387,0.0226,0.0286
119651.4174,119856.571,119753.9942,963512361.9202,0.0145,0.0183
119856.571,120061.7246,119959.1478,1906608434.6699,0.0287,0.0362
120061.7246,120266.8783,120164.3014,729038430.7007,0.011,0.0139
120266.8783,120472.0319,120369.4551,778920358.5352,0.0117,0.0148
120472.0319,120677.1855,120574.6087,1008633634.1704,0.0152,0.0192
120677.1855,120882.3392,120779.7624,549306613.9227,0.0083,0.0104
120882.3392,121087.4928,120984.916,1548984047.2161,0.0233,0.0294
121087.4928,121292.6464,121190.0696,888776087.4589,0.0134,0.0169
121292.6464,121497.8001,121395.2232,1225256755.1449,0.0184,0.0233
121497.8001,121702.9537,121600.3769,1737302808.1764,0.0261,0.033
121702.9537,121908.1073,121805.5305,2543782890.8575,0.0383,0.0483
121908.1073,122113.261,122010.6841,1413545650.7602,0.0213,0.0269
122113.261,122318.4146,122215.8378,1118460707.3604,0.0168,0.0213
122318.4146,122523.5682,122420.9914,1280518525.3453,0.0193,0.0243
122523.5682,122728.7219,122626.145,1628209963.469,0.0245,0.0309
122728.7219,122933.8755,122831.2987,882834155.8663,0.0133,0.0168
122933.8755,123139.0291,123036.4523,1055577109.2111,0.0159,0.0201
123139.0291,123344.1828,123241.606,551645488.3253,0.0083,0.0105
123344.1828,123549.3364,123446.7596,466650926.1005,0.007,0.0089
123549.3364,123754.49,123651.9132,471516300.5396,0.0071,0.009
123754.49,123959.6437,123857.0668,870696333.3041,0.0131,0.0165
123959.6437,124164.7973,124062.2205,775980096.0835,0.0117,0.0147
124164.7973,124369.9509,124267.3741,279595441.1879,0.0042,0.0053
124369.9509,124575.1046,124472.5278,452857568.9345,0.0068,0.0086
124575.1046,124780.2582,124677.6814,282639226.1975,0.0043,0.0054
124780.2582,124985.4118,124882.835,93224728.5306,0.0014,0.0018
124985.4118,125190.5655,125087.9886,1253515280.7911,0.0189,0.0238
125190.5655,125395.7191,125293.1423,246304845.7525,0.0037,0.0047
125395.7191,125600.8727,125498.2959,229515052.3041,0.0035,0.0044
125600.8727,125806.0264,125703.4496,0.0,0.0,0.0
125806.0264,126011.18,125908.6032,180991141.3774,0.0027,0.0034
